request_id,timestamp_utc,requester_role,requester_station_id,requester_district_id,requester_agency,target_case_type,target_record_type,target_station_id,target_district_id,record_sensitivity_level,victim_flag,witness_flag,juvenile_flag,evidence_media_flag,sealed_status,purpose,action,decision,primary_reason_code,required_approval,record_pointer_id,payload_hash,ciphertext_hash,explanation_hash,block_number,block_hash
REQ-000500,2026-06-01T05:00:00Z,Prosecutor Liaison,STATE_03_DIST_02_PS_03,STATE_03_DIST_02,PROSECUTION,FINANCIAL_CRIME,JUVENILE_RECORD,STATE_02_DIST_01_PS_01,STATE_02_DIST_01,HIGH,false,false,true,false,OPEN,SUPERVISION,VIEW,deny,DENY_INACTIVE_CREDENTIAL,none,f611d60bc7305686e81b1884,44e9e4121755eb882dbbcdd9039fd7c40789b3b72de90fe47b4aaeadbb7077a6,20196814a538d83e46905a50d434630fb2d66b118d2ab89f5a8f278379365b30,3563a6b31c4b00bfc4078d5933a344016cba0c75a6a8cb77503e1665de31122d,10,c48539394ad0c37df43e619560dc12103014b5151259e4df48a60186fe9c5db1
REQ-000501,2026-05-31T04:12:00Z,Constable,STATE_03_DIST_03_PS_02,STATE_03_DIST_03,POLICE,FINANCIAL_CRIME,JUVENILE_RECORD,STATE_01_DIST_04_PS_02,STATE_01_DIST_04,CLASSIFIED,false,false,true,false,OPEN,COURT_PRODUCTION,VIEW,deny,DENY_INACTIVE_CREDENTIAL,none,48bfa63571aea802fac35a0c,9c924cdab755dc0db07e625c9f642d08a3c38ac46c20b5ca1b85bae92c608cbd,b214468f4bf0082ddf79c985f80a4ee4cdf3f8106791c58b119d117e9198efb8,000f460ef8c5e5bda722cc23c85cf835ede636c53de9879c21fa40d41627e634,11,95f2b4f06263346fa8fcc82728e52f7910e3f6544df102d50e8aa5a7884b09f1
REQ-000502,2026-06-01T13:52:00Z,Head Constable,STATE_03_DIST_04_PS_01,STATE_03_DIST_04,POLICE,JUVENILE_PROTECTION,VICTIM_RECORD,STATE_02_DIST_01_PS_03,STATE_02_DIST_01,HIGH,true,false,true,false,OPEN,FORENSIC_REVIEW,DOWNLOAD,deny,DENY_EXPIRED_APPROVAL_TOKEN,none,f5607eb608a9a43abcf263b9,736213159147344ebfc4ff6c233c724cc4ff42fc64059ada36e59188545b6f06,9e8b5022ccb94f196aa13ae4da00b3287b4a9c5707eccf31006b3e31512bd841,10d08af34a6dd7910d1af581cc5019790aab3b60eb6753b506f7f1bb7d5ae73f,11,95f2b4f06263346fa8fcc82728e52f7910e3f6544df102d50e8aa5a7884b09f1
REQ-000503,2026-05-29T19:04:00Z,Inspector,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,POLICE,MISSING_PERSON,VICTIM_RECORD,STATE_03_DIST_04_PS_02,STATE_03_DIST_04,HIGH,true,false,false,false,OPEN,EMERGENCY_RESPONSE,VIEW,escalate,ESCALATE_EMERGENCY_REVIEW_REQUIRED,cross_jurisdiction_superior_approval|sensitive_record_approval|superior_emergency_review,80f38630dc9c966303ba08c8,855e2670bf50668030d0bbd5a9b84c962e8b241363ffab3e6437e46026b7a537,4257134e5143cd85721a5b1e753e55412161809142f729fb2d8b7ae81b12f5a2,dbdbbc74c3e98f0f9054ff5f504539935545dfb13bd4d64f17598d205c1051a8,11,95f2b4f06263346fa8fcc82728e52f7910e3f6544df102d50e8aa5a7884b09f1
REQ-000504,2026-06-01T06:00:00Z,Inspector,STATE_01_DIST_02_PS_01,STATE_01_DIST_02,POLICE,VIOLENT_CRIME,CYBERCRIME_COMPLAINT,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,MEDIUM,false,false,false,false,OPEN,FORENSIC_REVIEW,DOWNLOAD,deny,DENY_EXPIRED_APPROVAL_TOKEN,none,2713abc489dab052dec2fce0,2eb5c98a0ea95f6ae0474adeceb0e5a1d8b946f78957112f294d8cb296377acd,a1c519d7b7f46c845e6187f5e338e57488ec3eda4ea43d40a9b8b2021b0c8382,bc0f1f90abcb8b3295640159f1e785b82d41ef5433da88cf818889cf24ee80ae,11,95f2b4f06263346fa8fcc82728e52f7910e3f6544df102d50e8aa5a7884b09f1
REQ-000505,2026-05-28T09:40:00Z,Constable,STATE_03_DIST_03_PS_03,STATE_03_DIST_03,POLICE,JUVENILE_PROTECTION,WITNESS_STATEMENT,STATE_01_DIST_01_PS_01,STATE_01_DIST_01,HIGH,false,true,true,false,OPEN,PROSECUTION_REVIEW,VIEW,escalate,ESCALATE_PRIVACY_SENSITIVE_RECORD,cross_jurisdiction_superior_approval|sensitive_record_approval,dab822e6d64c29822c4727ee,df561b44d153b84ddf5bea735194cbc0267c87654b48ea646f7c394feb6532a9,dd9942adcf403c4467481abdd3c4a57252aab638822f06fa3b965b8f8b528031,887593a00cd4a7b608157a2b8614aa4bdffdfb65117af39ac931533b6a95cb36,11,95f2b4f06263346fa8fcc82728e52f7910e3f6544df102d50e8aa5a7884b09f1
REQ-000506,2026-05-30T03:54:00Z,Sub-Inspector,STATE_02_DIST_01_PS_02,STATE_02_DIST_01,POLICE,WOMEN_CHILD_SAFETY,CYBERCRIME_COMPLAINT,STATE_01_DIST_04_PS_02,STATE_01_DIST_04,HIGH,true,false,false,false,SEALED,INVESTIGATION,VIEW,deny,DENY_SEALED_RECORD_WITHOUT_COURT_CONTEXT,none,594913b1f41f94dadd9b7ea6,f205092aa32a9db9836f5317e18f96957fdf75c1b58d00d3df2b190d1f538a71,f2cb5bc90720811051056f431cb1a6554cddf96a05e7e330d92fd242e3d3aa48,666eb02b36400867affb98660a2f005b8a5fc1b6082febb4aea557417704edec,11,95f2b4f06263346fa8fcc82728e52f7910e3f6544df102d50e8aa5a7884b09f1
REQ-000507,2026-05-31T05:24:00Z,Constable,STATE_02_DIST_02_PS_01,STATE_02_DIST_02,POLICE,FINANCIAL_CRIME,JUVENILE_RECORD,STATE_02_DIST_02_PS_01,STATE_02_DIST_02,CLASSIFIED,false,false,true,false,SEALED,PROSECUTION_REVIEW,DOWNLOAD,escalate,ESCALATE_SEALED_RECORD_REVIEW_REQUIRED,classified_record_approval|sealed_record_superior_review|sensitive_record_approval,b13e09bc56af48cc6d213205,e697e1515134f1eb135a2e9039b5dfefde30aad7f827ad62a32509f958677cec,1e01c571bfe678a5c40e6d5794d1a95ac7499e392b7391cd1c7fba2efcf99ccc,43591afda1577a1ce64df51b4f71b301536c3a82c68bcbddd620149e02a81ef2,11,95f2b4f06263346fa8fcc82728e52f7910e3f6544df102d50e8aa5a7884b09f1
REQ-000508,2026-05-27T16:56:00Z,Sub-Inspector,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,POLICE,JUVENILE_PROTECTION,CYBERCRIME_COMPLAINT,STATE_01_DIST_02_PS_01,STATE_01_DIST_02,CLASSIFIED,false,false,true,false,SEALED,PROSECUTION_REVIEW,VIEW,escalate,ESCALATE_SEALED_RECORD_REVIEW_REQUIRED,classified_record_approval|cross_jurisdiction_superior_approval|sealed_record_superior_review|sensitive_record_approval,63606e89c62fe65e3bfec5bc,c57d86828c1cf1d87842d3eb2ed7c3280f586512e0618c8459c57671352a3a48,f6a3c897e21cbd6e798e1bc49bd76064035e7fede9b971043b0e0db8562c79be,e77f89a0b877486803fff3427a4dea44d5aedbc75aef796718b3d4d6f450df58,11,95f2b4f06263346fa8fcc82728e52f7910e3f6544df102d50e8aa5a7884b09f1
REQ-000509,2026-05-29T19:52:00Z,Station House Officer,STATE_01_DIST_04_PS_02,STATE_01_DIST_04,POLICE,WOMEN_CHILD_SAFETY,JUVENILE_RECORD,STATE_03_DIST_02_PS_02,STATE_03_DIST_02,CLASSIFIED,true,false,true,false,SEALED,INVESTIGATION,VIEW,deny,DENY_STALE_CASE_ASSIGNMENT,none,e3d6da7d416bb5293e27a4bc,e6180e967a1a5332f7197ce51defcdf105242bf139bfc61d6f25cc9fb16f3473,777374101b0dc00fffb1643a1b70cfc9c900a78ac82c6c9317b5b3993f8f84ef,64d08fb0a82167317fa0e536fd0cda4934de818ed92a346a7cbc51e7577ddc3b,11,95f2b4f06263346fa8fcc82728e52f7910e3f6544df102d50e8aa5a7884b09f1
REQ-000510,2026-05-29T11:30:00Z,Sub-Inspector,STATE_03_DIST_04_PS_01,STATE_03_DIST_04,POLICE,JUVENILE_PROTECTION,CYBERCRIME_COMPLAINT,STATE_01_DIST_02_PS_01,STATE_01_DIST_02,CLASSIFIED,false,false,true,false,SEALED,COURT_PRODUCTION,VIEW,escalate,ESCALATE_SEALED_RECORD_REVIEW_REQUIRED,cross_jurisdiction_superior_approval|sealed_record_superior_review|sensitive_record_approval,63606e89c62fe65e3bfec5bc,c57d86828c1cf1d87842d3eb2ed7c3280f586512e0618c8459c57671352a3a48,f6a3c897e21cbd6e798e1bc49bd76064035e7fede9b971043b0e0db8562c79be,bcccb2c9d0526d0d2ff3e991b0a3f7b2eff7b2ef0782920bc1829991eeecf321,11,95f2b4f06263346fa8fcc82728e52f7910e3f6544df102d50e8aa5a7884b09f1
REQ-000511,2026-05-30T04:39:00Z,Head Constable,STATE_01_DIST_02_PS_03,STATE_01_DIST_02,POLICE,MISSING_PERSON,WITNESS_STATEMENT,STATE_02_DIST_04_PS_01,STATE_02_DIST_04,HIGH,false,true,false,false,OPEN,PROSECUTION_REVIEW,DOWNLOAD,escalate,ESCALATE_PRIVACY_SENSITIVE_RECORD,cross_jurisdiction_superior_approval|sensitive_record_approval,e6ecaab8ab675585745157d3,d15cd4e4b9c31df05c05901aefce75ac9fef4637bf268559fce249d5809603ac,9a9f1a66210b07c7a0ab8cb0181ad17d37c8c33c3073d6111f4f53c9d716ee49,1d1d70ea70f86ecc1d7d312e0807eac81ab7af9ab33fe07fbe6088566ea63188,11,95f2b4f06263346fa8fcc82728e52f7910e3f6544df102d50e8aa5a7884b09f1
REQ-000512,2026-05-30T04:48:00Z,Station House Officer,STATE_03_DIST_02_PS_01,STATE_03_DIST_02,POLICE,FINANCIAL_CRIME,COURT_SUBMISSION,STATE_03_DIST_01_PS_03,STATE_03_DIST_01,HIGH,false,false,false,false,OPEN,INVESTIGATION,VIEW,escalate,ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,cross_jurisdiction_superior_approval,a541105dc3f639e575e99053,ecaf9302687cb473be40a7ecf9eab0869f46fde38ed51a1241fb2760d27a14a5,197e4fc73a270f35fd5db4a23924c1a6f6ddb297ed1ed1fe79e46fa89e003f3b,cff6e4c8b551c1e758420b57ee30576a2b81317d8788f5c5003661947ae3bb79,11,95f2b4f06263346fa8fcc82728e52f7910e3f6544df102d50e8aa5a7884b09f1
REQ-000513,2026-06-01T08:15:00Z,Constable,STATE_01_DIST_02_PS_02,STATE_01_DIST_02,POLICE,JUVENILE_PROTECTION,VICTIM_RECORD,STATE_01_DIST_04_PS_01,STATE_01_DIST_04,HIGH,true,false,true,false,OPEN,INVESTIGATION,VIEW,escalate,ESCALATE_PRIVACY_SENSITIVE_RECORD,cross_jurisdiction_superior_approval|sensitive_record_approval,d58b6e574741ec3b7bad435f,fdbb10747dc1b025894f71efd67a3e28089d8e60be2a7febd25537569c0a614e,bddc48275871321e155d77a1412346072ac4c7bf550fcf79a615905e9105aef5,953167bf24bc0ba659937573d75f5a09e49673fda26205e6f59fe6d72f2106d5,11,95f2b4f06263346fa8fcc82728e52f7910e3f6544df102d50e8aa5a7884b09f1
REQ-000514,2026-05-28T10:16:00Z,Head Constable,STATE_03_DIST_01_PS_01,STATE_03_DIST_01,POLICE,JUVENILE_PROTECTION,CASE_DIARY,STATE_03_DIST_01_PS_01,STATE_03_DIST_01,MEDIUM,false,false,true,false,SEALED,INVESTIGATION,VIEW,deny,DENY_SEALED_RECORD_WITHOUT_COURT_CONTEXT,none,56418b7da758522ece76a696,d894920f57d55e954ab1c176abbb60c78fe692b21678c6005ab04e126b7c79b6,1364441aba7743d85c35648a7742e9ff858d043839aefba9db0a624a77d0b312,2a27b36ee806a07bac8fb35702c70ccf7bb819f3822aba1bd06233ba9326b99a,11,95f2b4f06263346fa8fcc82728e52f7910e3f6544df102d50e8aa5a7884b09f1
REQ-000515,2026-05-29T20:40:00Z,Prosecutor Liaison,STATE_01_DIST_04_PS_03,STATE_01_DIST_04,PROSECUTION,JUVENILE_PROTECTION,CYBERCRIME_COMPLAINT,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,HIGH,false,false,true,false,OPEN,SUPERVISION,VIEW,escalate,ESCALATE_PRIVACY_SENSITIVE_RECORD,cross_jurisdiction_superior_approval|sensitive_record_approval,ee00d2eadc62f50604954973,25a780ca52519b3ff11fd947b9d88e7b7aff699ae319d2e566369010d0bff716,3e8ebc4d8415083baff9d432794c0571dbb38e59a758333c17f4b0bb842ee372,33177bacc7b7c81f8481a7f92fd13dad398db47b1267ea239a123a0178736848,11,95f2b4f06263346fa8fcc82728e52f7910e3f6544df102d50e8aa5a7884b09f1
REQ-000516,2026-05-29T03:36:00Z,Constable,STATE_03_DIST_04_PS_03,STATE_03_DIST_04,POLICE,WOMEN_CHILD_SAFETY,WITNESS_STATEMENT,STATE_01_DIST_01_PS_01,STATE_01_DIST_01,HIGH,true,true,false,false,OPEN,SUPERVISION,VIEW,escalate,ESCALATE_PRIVACY_SENSITIVE_RECORD,cross_jurisdiction_superior_approval|sensitive_record_approval,fef08dc7218445b6fed5c69d,eff75f6386634c3811c0fe8b9eb579be5c1f6f88c7336279d07b6949e1e634ac,5f6ba378023ece1a0ad5082bdd31847c3a3b033ca3a7462e6622a23695365115,7905cb9ad1d3b7463fbc9a5632d2b12f2891970dfaf90cc69e0f65eef81a2727,11,95f2b4f06263346fa8fcc82728e52f7910e3f6544df102d50e8aa5a7884b09f1
REQ-000517,2026-05-29T03:42:00Z,Sub-Inspector,STATE_01_DIST_02_PS_03,STATE_01_DIST_02,POLICE,NARCOTICS,COURT_SUBMISSION,STATE_01_DIST_02_PS_03,STATE_01_DIST_02,MEDIUM,false,false,false,false,OPEN,INVESTIGATION,VIEW,allow,ALLOW_ROUTINE_CONTEXTUAL_ACCESS,none,d644d3895cc1a7a260bbf0b8,0bfc1f1619552b1673c3af3a8abb06d9c370dc38d04979430e736e0c57dc356c,2b5a6fc71ccf012466877eb082800082cc297e6123b63a612cc0e83555ed0bd8,f8d525294bd44c4dd4f148123e71d377e6d7cc18578d701aebd9dc0221a7a8e0,11,95f2b4f06263346fa8fcc82728e52f7910e3f6544df102d50e8aa5a7884b09f1
REQ-000518,2026-05-30T14:20:00Z,Sub-Inspector,STATE_03_DIST_03_PS_03,STATE_03_DIST_03,POLICE,CYBER_FRAUD,FORENSIC_REPORT,STATE_01_DIST_04_PS_03,STATE_01_DIST_04,HIGH,false,false,false,false,OPEN,INVESTIGATION,VIEW,deny,DENY_INACTIVE_CREDENTIAL,none,df127016bf222a976c769ec4,03c5b4aa84f33576de74ee22c657b845242d1aee360271660b7727a13778513a,b3a57cbcf5d9cec2cd1340ad246a57583cb9269d846f686250fed619be9555ae,05f336889ca4bda904f9d1518c7cc730cb55bd60a6fe9472047ff8808e011930,11,95f2b4f06263346fa8fcc82728e52f7910e3f6544df102d50e8aa5a7884b09f1
REQ-000519,2026-06-02T03:03:00Z,Station House Officer,STATE_02_DIST_01_PS_01,STATE_02_DIST_01,POLICE,FINANCIAL_CRIME,FORENSIC_REPORT,STATE_03_DIST_03_PS_03,STATE_03_DIST_03,HIGH,false,false,false,false,OPEN,FORENSIC_REVIEW,VIEW,escalate,ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,cross_jurisdiction_superior_approval,94632578567b1de038eb1c32,32b4c46e515e33ef4433c121d63d87f487218bf74bf2bc5f7984d9d540f038f3,5fac1798de30abf9f06bf27aec9a1afd178c8e8095df787403041f1e6258e6d6,70fd990afb21c0b86bc109fc4ce0f1e6eefb9503ed979cf13616ec12c58ea9a3,11,95f2b4f06263346fa8fcc82728e52f7910e3f6544df102d50e8aa5a7884b09f1
REQ-000520,2026-06-02T03:20:00Z,Inspector,STATE_03_DIST_03_PS_01,STATE_03_DIST_03,POLICE,CYBER_FRAUD,JUVENILE_RECORD,STATE_02_DIST_01_PS_01,STATE_02_DIST_01,CLASSIFIED,false,false,true,false,SEALED,INVESTIGATION,APPROVE,deny,DENY_STALE_CASE_ASSIGNMENT,none,2e2ac9a056b9d38d5ca25b36,a684b83604e5c15b12cc17d1105fb27dfed23be0c73f1aec0758cea7442547d3,fb47cbdcdad3d34287af31a680f24ca24bbf0eb59b00e6f0705bdfae3ee24654,b30d2f62c76926dbdbb55e5e7afbbe97173055c6e2c5dd09ad209eecb2675cbf,11,95f2b4f06263346fa8fcc82728e52f7910e3f6544df102d50e8aa5a7884b09f1
REQ-000521,2026-06-01T10:15:00Z,Prosecutor Liaison,STATE_01_DIST_03_PS_02,STATE_01_DIST_03,PROSECUTION,JUVENILE_PROTECTION,WITNESS_STATEMENT,STATE_02_DIST_03_PS_03,STATE_02_DIST_03,HIGH,false,true,true,false,OPEN,INVESTIGATION,DOWNLOAD,escalate,ESCALATE_PRIVACY_SENSITIVE_RECORD,cross_jurisdiction_superior_approval|sensitive_record_approval,bec8adb48448228d1c869c95,142b278dfe1c8a3231e5f40258f7568dc704c5f8f5f3a64c914eb11a7af059a6,e5736536fc801f6437d1e5060d2a5d798cb5f71f117d3f50b5e85a2cd86c96e5,bd988638f78c01d50d8bef0266dc8b6721e57e45dcfa8edfe94ec538adf46b0e,11,95f2b4f06263346fa8fcc82728e52f7910e3f6544df102d50e8aa5a7884b09f1
REQ-000522,2026-05-27T17:24:00Z,Senior Superintendent,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,POLICE,NARCOTICS,VICTIM_RECORD,STATE_01_DIST_02_PS_02,STATE_01_DIST_02,HIGH,true,false,false,false,OPEN,EMERGENCY_RESPONSE,VIEW,escalate,ESCALATE_EMERGENCY_REVIEW_REQUIRED,cross_jurisdiction_superior_approval|sensitive_record_approval|superior_emergency_review,135989020312d4bcf0294790,30345b489d605d5d73a736dbd3bc724070b7f28ccc0a11644df52fb641ce6661,6e79628120e758eed4fc861817522162c3f3ea242bc38d64c556add0546ee710,d528106b2f8ae157d3dd7a52ee329992c756f7357e2605f92211cfdcd7cba113,11,95f2b4f06263346fa8fcc82728e52f7910e3f6544df102d50e8aa5a7884b09f1
REQ-000523,2026-06-02T04:11:00Z,Constable,STATE_03_DIST_02_PS_01,STATE_03_DIST_02,POLICE,NARCOTICS,WITNESS_STATEMENT,STATE_03_DIST_01_PS_03,STATE_03_DIST_01,HIGH,false,true,false,false,OPEN,INVESTIGATION,UPDATE,deny,DENY_STALE_CASE_ASSIGNMENT,none,746f741f194413fbd969e581,fe17b42fd3994d7c2eacb6fe7c7817f70ff6eb0798d2eba74f4ceff5022327fa,edfd74e5f12b5e669818872375e89dcc89c440dd99fd0cdf2f58859fce7db762,290400df6f329cdc13e597483e51f894109a512756096ecee0355fa0f1cb5d42,11,95f2b4f06263346fa8fcc82728e52f7910e3f6544df102d50e8aa5a7884b09f1
REQ-000524,2026-06-02T04:28:00Z,Station House Officer,STATE_02_DIST_03_PS_03,STATE_02_DIST_03,POLICE,NARCOTICS,CYBERCRIME_COMPLAINT,STATE_03_DIST_02_PS_01,STATE_03_DIST_02,HIGH,false,false,false,false,SEALED,COURT_PRODUCTION,DOWNLOAD,escalate,ESCALATE_SEALED_RECORD_REVIEW_REQUIRED,cross_jurisdiction_superior_approval|sealed_record_superior_review|sensitive_record_approval,5fb1de4d26d949863e60055e,ee202363def0a77d311bddcadeeec7c5b5b6f09988bbd07690b5a9374ab32399,21feeffea7be5251e64bbe8f788236ab85dac7b159911466490838278469d1ca,b34d5464e240bcaf09d112d012bfd1288e7f4655095ae1970951c35e015389b7,11,95f2b4f06263346fa8fcc82728e52f7910e3f6544df102d50e8aa5a7884b09f1
REQ-000525,2026-05-30T15:30:00Z,Constable,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,POLICE,JUVENILE_PROTECTION,WITNESS_STATEMENT,STATE_01_DIST_03_PS_02,STATE_01_DIST_03,CLASSIFIED,false,true,true,false,OPEN,SUPERVISION,VIEW,escalate,ESCALATE_PRIVACY_SENSITIVE_RECORD,classified_record_approval|sensitive_record_approval,ebe73d7890199c5f9231b620,5fe7187275b756ce3948358336388dca264578bbb14540649493ef7adc48ba59,d98465d316f0004c825fc9bcdb47d6662fb209a971f8e940f3a0f5f56df6d16e,251d82400cfbd036403db1ea5b7cfe0aff57e2b77cb4a3cf4cf51e141eb8744a,11,95f2b4f06263346fa8fcc82728e52f7910e3f6544df102d50e8aa5a7884b09f1
REQ-000526,2026-05-27T17:32:00Z,Constable,STATE_03_DIST_03_PS_01,STATE_03_DIST_03,POLICE,NARCOTICS,FIR_SUMMARY,STATE_03_DIST_03_PS_01,STATE_03_DIST_03,LOW,false,false,false,false,OPEN,INVESTIGATION,VIEW,allow,ALLOW_ROUTINE_CONTEXTUAL_ACCESS,none,5e6a52ec1448dc98853e311b,357b3d09ae9d40d9a607468aa4b635dcd95b31f7ed67ff8795e2c253d450f827,ae14c4df21a2c43d24798a7639b6bfc736ff12d5332bcde350dad3fda6b2ccea,80517398b55ce57bef4fa05dfe315761f4680576e99c3b76c0219e16252b6ee0,11,95f2b4f06263346fa8fcc82728e52f7910e3f6544df102d50e8aa5a7884b09f1
REQ-000527,2026-05-29T22:16:00Z,Sub-Inspector,STATE_03_DIST_04_PS_01,STATE_03_DIST_04,POLICE,GENERAL_THEFT,CASE_DIARY,STATE_02_DIST_03_PS_03,STATE_02_DIST_03,HIGH,false,false,false,false,OPEN,SUPERVISION,VIEW,escalate,ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,cross_jurisdiction_superior_approval,06274b21d730b177953018f1,31887619e2b15ee9512b9eb887b873314fa92e361762d8627efb03a2f2a8678b,a086783889e2cad9f6832e4be5b4811fce93c668c67a1e13b933efa6bd7927ab,da073e98e4bcbf55de0d08ef3f59a1c947047924dc106eb42d2072439f087dc0,11,95f2b4f06263346fa8fcc82728e52f7910e3f6544df102d50e8aa5a7884b09f1
REQ-000528,2026-05-27T17:36:00Z,Sub-Inspector,STATE_02_DIST_01_PS_02,STATE_02_DIST_01,POLICE,WOMEN_CHILD_SAFETY,VICTIM_RECORD,STATE_01_DIST_04_PS_02,STATE_01_DIST_04,CLASSIFIED,true,false,false,false,SEALED,INVESTIGATION,VIEW,deny,DENY_SEALED_RECORD_WITHOUT_COURT_CONTEXT,none,3091d9413d7e4f77d6de5cf5,d411d3280cb764389c1f80e823f2e91b40ced923c88be37ae4daf573980e4950,c73dac315aff048d622f71cec28d8444b059c5760c6267ace4c49034fc267ea5,02b4f984d2ecc41c892d8a185110c864af5dc725ba450d6dca95ea9dd7228a2f,11,95f2b4f06263346fa8fcc82728e52f7910e3f6544df102d50e8aa5a7884b09f1
REQ-000529,2026-06-01T21:04:00Z,Constable,STATE_02_DIST_01_PS_03,STATE_02_DIST_01,POLICE,JUVENILE_PROTECTION,CASE_DIARY,STATE_03_DIST_01_PS_01,STATE_03_DIST_01,MEDIUM,false,false,true,false,SEALED,SUPERVISION,VIEW,deny,DENY_SEALED_RECORD_WITHOUT_COURT_CONTEXT,none,0dbcbb3c0a8cd30e2bce1b3a,a6bda3ee86facfc05af462b35064aa6a516c695f3c50f3fd87675f6edb275c4c,625f51ec77c5fec3156dca53b9b0f8cb7602878d729aa3fc85c5bfbb6904c0e3,6974850788e8c218999903404f6310a03fdfcc22e88fd5d702842b951db48b4a,11,95f2b4f06263346fa8fcc82728e52f7910e3f6544df102d50e8aa5a7884b09f1
REQ-000530,2026-06-01T21:20:00Z,Station House Officer,STATE_02_DIST_03_PS_03,STATE_02_DIST_03,POLICE,NARCOTICS,CYBERCRIME_COMPLAINT,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,HIGH,false,false,false,false,OPEN,EMERGENCY_RESPONSE,DOWNLOAD,escalate,ESCALATE_EMERGENCY_REVIEW_REQUIRED,cross_jurisdiction_superior_approval|superior_emergency_review,4d64de5836d5e7d384c70b0d,bdc836b9aea809adf09e41c12d7a7bd7ef33492596e90559fd733e6e89449644,1bc0f3e662acaecebe82904d833cf3d67f1ab8231fc51c1e8acb65b91536e6ab,253114f48f4d2299c73b83bb147fb719cb2faf20d3f1e6fd91f0dba09566eb51,11,95f2b4f06263346fa8fcc82728e52f7910e3f6544df102d50e8aa5a7884b09f1
REQ-000531,2026-06-01T03:54:00Z,Sub-Inspector,STATE_01_DIST_03_PS_03,STATE_01_DIST_03,POLICE,NARCOTICS,CYBERCRIME_COMPLAINT,STATE_01_DIST_04_PS_02,STATE_01_DIST_04,HIGH,false,false,false,false,OPEN,SUPERVISION,UPDATE,deny,DENY_SENSITIVE_UPDATE_WITH_LOW_RANK,none,55eddbe3d824433d6b9865b3,23c313e6b156864684bb203e71f620b5e4bd6baeeee848fe1c5c5179b5e11b13,8e08330095a95289cb432d49fc08a2a3825cb05b74e08452000bc0a8ccc86c55,d39c0b384c0f2f5f6b34f7576f7f968597c7be935e5f327df135dd6626aabbbd,11,95f2b4f06263346fa8fcc82728e52f7910e3f6544df102d50e8aa5a7884b09f1
REQ-000532,2026-05-28T02:36:00Z,Sub-Inspector,STATE_03_DIST_03_PS_01,STATE_03_DIST_03,POLICE,JUVENILE_PROTECTION,COURT_SUBMISSION,STATE_01_DIST_01_PS_03,STATE_01_DIST_01,MEDIUM,false,false,true,false,OPEN,INVESTIGATION,VIEW,escalate,ESCALATE_PRIVACY_SENSITIVE_RECORD,sensitive_record_approval,b078dbf6c576c2f828ee6e48,ec255f8e69bdc4f10edc0011ed228dc3b2c2993825f734a58ec99802a68eb6a9,056d099477b140b3dca9315cbfcda64de6afe94226af2e4cf28742eced83cedd,c5a278249b6d8fa0c9e5832e9c812e3f547f6671c0f265b4af41304568371f11,11,95f2b4f06263346fa8fcc82728e52f7910e3f6544df102d50e8aa5a7884b09f1
REQ-000533,2026-05-30T07:57:00Z,Inspector,STATE_01_DIST_03_PS_03,STATE_01_DIST_03,POLICE,CYBER_FRAUD,FORENSIC_REPORT,STATE_03_DIST_03_PS_01,STATE_03_DIST_03,HIGH,false,false,false,false,OPEN,COURT_PRODUCTION,VIEW,escalate,ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,cross_jurisdiction_superior_approval,9d625d36021fec57870cb248,70f6e950a9a3ec47cde0e3725be2cfaf8bbcce1f66b8e0c9b1bbd648f6b0952b,f06ee791188a09feceda9529c689ca7b1d67e17e6f78a213e558916daf8d8b65,794804237ea05142d5033cd8c959fdc4e46479e967e2dba8fb7309c65a4235d4,11,95f2b4f06263346fa8fcc82728e52f7910e3f6544df102d50e8aa5a7884b09f1
REQ-000534,2026-06-01T13:30:00Z,Cybercrime Officer,STATE_03_DIST_02_PS_02,STATE_03_DIST_02,CYBERCRIME,FINANCIAL_CRIME,COURT_SUBMISSION,STATE_01_DIST_03_PS_03,STATE_01_DIST_03,HIGH,false,false,false,false,OPEN,INVESTIGATION,VIEW,escalate,ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,cross_jurisdiction_superior_approval,85b38c5e53f8f81a712b1fee,4ca3adc0a09d2b718f8285ceaf44ede3b76aecc3e5ef6a5999a4c70806c3eee2,154452f084e60e50a528d461b14d2c924a1a9ece6a26638fc32febb51273d307,fec1b7474ad9102cca8fd22b08c565f647e6dfc6087ad583eeab60ae69b1ca30,11,95f2b4f06263346fa8fcc82728e52f7910e3f6544df102d50e8aa5a7884b09f1
